(.venv) jacksoncamp@Jacksons-MacBook-Pro mod4-jacksoncamp42 % python3 project/run_mnist_multiclass.py
Epoch 36 loss 1.686962027754717e-05 valid acc 13/16
Epoch 36 loss 3.7223819336061514e-05 valid acc 14/16
Epoch 36 loss 6.717968581544579e-05 valid acc 14/16
Epoch 36 loss 0.0007616961608232516 valid acc 12/16
Epoch 36 loss 0.0002677930452375676 valid acc 14/16
Epoch 36 loss 0.0005891094884713894 valid acc 14/16
Epoch 36 loss 4.220927790141158e-05 valid acc 13/16
Epoch 36 loss 0.0002812285867771994 valid acc 14/16
Epoch 36 loss 0.00031865685213761894 valid acc 14/16
Epoch 36 loss 0.0003126966683297278 valid acc 13/16
Epoch 37 loss -6.302851261053335e-07 valid acc 14/16
Epoch 37 loss 0.0007074911272853023 valid acc 14/16
Epoch 37 loss 0.0005475463089777442 valid acc 13/16
Epoch 37 loss 0.001489465938449095 valid acc 14/16
Epoch 37 loss 7.870380756085194e-05 valid acc 14/16
Epoch 37 loss 0.0003855702671020392 valid acc 14/16
Epoch 37 loss 0.0002981698069894853 valid acc 14/16
Epoch 37 loss 0.0004760996698929585 valid acc 14/16
Epoch 37 loss 0.0004398550719590515 valid acc 11/16
Epoch 37 loss 0.00011277978707254284 valid acc 14/16
Epoch 37 loss 0.0006006886600652633 valid acc 15/16
Epoch 37 loss 0.0005704897428970552 valid acc 15/16
Epoch 37 loss 0.0010376752990026885 valid acc 14/16
Epoch 37 loss 0.00011142168140329123 valid acc 10/16
Epoch 37 loss 0.0010963487173635167 valid acc 14/16
Epoch 37 loss 9.865743130251848e-05 valid acc 14/16
Epoch 37 loss 0.00042383954312043173 valid acc 13/16
Epoch 37 loss 0.0004333419226329874 valid acc 13/16
Epoch 37 loss 4.451830242134814e-05 valid acc 11/16
Epoch 37 loss 0.0003069482556529558 valid acc 12/16
Epoch 37 loss 0.00022023802487353112 valid acc 14/16
Epoch 37 loss 0.00039049036183321943 valid acc 15/16
Epoch 37 loss 0.00021334840846401143 valid acc 13/16
Epoch 37 loss 1.3873405090973606e-05 valid acc 13/16
Epoch 37 loss 0.00032743777304112816 valid acc 14/16
Epoch 37 loss 0.00030385462678076346 valid acc 14/16
Epoch 37 loss 6.32631057669081e-05 valid acc 14/16
Epoch 37 loss 0.0004089189919736176 valid acc 14/16
Epoch 37 loss 5.959441291670743e-05 valid acc 14/16
Epoch 37 loss 0.00016090306275959407 valid acc 12/16
Epoch 37 loss 0.00040110281370776065 valid acc 14/16
Epoch 37 loss 0.0007748662433514203 valid acc 12/16
Epoch 37 loss 0.00022257910897613564 valid acc 14/16
Epoch 37 loss 0.00013556946612213903 valid acc 12/16
Epoch 37 loss 0.0011609684901726681 valid acc 12/16
Epoch 37 loss 0.00011045711430384883 valid acc 15/16
Epoch 37 loss 0.00029312578166006034 valid acc 12/16
Epoch 37 loss 0.0004340006697950357 valid acc 13/16
Epoch 37 loss 0.0003369432180607995 valid acc 14/16
Epoch 37 loss 0.0002599962127207115 valid acc 15/16
Epoch 37 loss 0.00024412546363261425 valid acc 13/16
Epoch 37 loss 0.0006243828726201488 valid acc 15/16
Epoch 37 loss 0.0003819947953463899 valid acc 14/16
Epoch 37 loss 0.00026667393733733463 valid acc 13/16
Epoch 37 loss 0.001001262460304599 valid acc 14/16
Epoch 37 loss 0.00020386691883511328 valid acc 12/16
Epoch 37 loss 0.00023501746364837478 valid acc 14/16
Epoch 37 loss 0.0005218262725541704 valid acc 14/16
Epoch 37 loss 0.0003942077121568583 valid acc 13/16
Epoch 37 loss 3.856526632478283e-06 valid acc 13/16
Epoch 37 loss 5.7573441394247656e-05 valid acc 12/16
Epoch 37 loss 5.093318508550268e-05 valid acc 13/16
Epoch 37 loss 0.00043676656946513493 valid acc 12/16
Epoch 37 loss 1.4673930981908757e-05 valid acc 13/16
Epoch 37 loss 3.317485407059535e-05 valid acc 15/16
Epoch 37 loss 6.336686049390666e-05 valid acc 14/16
Epoch 37 loss 0.0007012112112862497 valid acc 13/16
Epoch 37 loss 0.00024115279040416655 valid acc 13/16
Epoch 37 loss 0.0005440663998966839 valid acc 13/16
Epoch 37 loss 3.975309989623947e-05 valid acc 14/16
Epoch 37 loss 0.00025889293364999774 valid acc 13/16
Epoch 37 loss 0.00028968260493943983 valid acc 14/16
Epoch 37 loss 0.00028599264822942115 valid acc 13/16
Epoch 38 loss -6.725722168618185e-07 valid acc 13/16
Epoch 38 loss 0.0006379051474048573 valid acc 13/16
Epoch 38 loss 0.0005003459238270552 valid acc 11/16
Epoch 38 loss 0.0013254109773998754 valid acc 14/16
Epoch 38 loss 7.212546947835865e-05 valid acc 12/16
Epoch 38 loss 0.00036401545027570786 valid acc 14/16
Epoch 38 loss 0.0002786657360434822 valid acc 13/16
Epoch 38 loss 0.0004255287106393006 valid acc 13/16
Epoch 38 loss 0.00038635081171593843 valid acc 12/16
Epoch 38 loss 0.00010316560662225502 valid acc 13/16
Epoch 38 loss 0.000568272979767823 valid acc 12/16
Epoch 38 loss 0.0005211140262223217 valid acc 14/16
Epoch 38 loss 0.0009572860044195112 valid acc 12/16
Epoch 38 loss 0.00010129591588738376 valid acc 12/16
Epoch 38 loss 0.000990362025845232 valid acc 13/16
Epoch 38 loss 9.514754230025027e-05 valid acc 14/16
Epoch 38 loss 0.00038808641786224844 valid acc 13/16
Epoch 38 loss 0.00039170673287614467 valid acc 13/16
Epoch 38 loss 4.128555477512934e-05 valid acc 13/16
Epoch 38 loss 0.0002736557720376407 valid acc 14/16
Epoch 38 loss 0.00021335227509135804 valid acc 14/16
Epoch 38 loss 0.0003546692709377155 valid acc 14/16
Epoch 38 loss 0.00019937009030873595 valid acc 12/16
Epoch 38 loss 1.3481673939920126e-05 valid acc 13/16
Epoch 38 loss 0.0002890719419269231 valid acc 14/16
Epoch 38 loss 0.00028700964188543127 valid acc 13/16
Epoch 38 loss 5.716011485019837e-05 valid acc 15/16
Epoch 38 loss 0.0003758428186033554 valid acc 11/16
Epoch 38 loss 5.401377187060377e-05 valid acc 14/16
Epoch 38 loss 0.00014910938665042923 valid acc 13/16
Epoch 38 loss 0.00037060714301748144 valid acc 14/16
Epoch 38 loss 0.0007044303345253124 valid acc 13/16
Epoch 38 loss 0.000205418229532149 valid acc 15/16
Epoch 38 loss 0.00012092797679691775 valid acc 14/16
Epoch 38 loss 0.001069845047485651 valid acc 14/16
Epoch 38 loss 9.942580328121766e-05 valid acc 11/16
Epoch 38 loss 0.000264661915716131 valid acc 13/16
Epoch 38 loss 0.00039841639867874785 valid acc 14/16
Epoch 38 loss 0.00031218668668056164 valid acc 13/16
Epoch 38 loss 0.00024207044974605704 valid acc 12/16
Epoch 38 loss 0.0002301828192937372 valid acc 13/16
Epoch 38 loss 0.0005619001040235959 valid acc 14/16
Epoch 38 loss 0.0003466202893002589 valid acc 13/16
Epoch 38 loss 0.00024503999499090364 valid acc 14/16
Epoch 38 loss 0.0008820840366783823 valid acc 14/16
Epoch 38 loss 0.00018856584950986845 valid acc 15/16
Epoch 38 loss 0.00021235424832745815 valid acc 12/16
Epoch 38 loss 0.0004835819428618473 valid acc 13/16
Epoch 38 loss 0.00036073199517893333 valid acc 14/16
Epoch 38 loss 3.1866401076665137e-06 valid acc 12/16
Epoch 38 loss 5.4137261342258666e-05 valid acc 14/16
Epoch 38 loss 4.611166492404393e-05 valid acc 13/16
Epoch 38 loss 0.000405281239944564 valid acc 13/16
Epoch 38 loss 1.277226578767116e-05 valid acc 14/16
Epoch 38 loss 2.988931657371564e-05 valid acc 12/16
Epoch 38 loss 5.988188071544896e-05 valid acc 13/16
Epoch 38 loss 0.000653262778914555 valid acc 13/16
Epoch 38 loss 0.00022044586929975362 valid acc 12/16
Epoch 38 loss 0.000506497271203763 valid acc 14/16
Epoch 38 loss 3.7603523245065845e-05 valid acc 13/16
Epoch 38 loss 0.0002398723417163491 valid acc 13/16
Epoch 38 loss 0.0002660305843926176 valid acc 14/16
Epoch 38 loss 0.0002646657341434967 valid acc 14/16
Epoch 39 loss -7.04555047055109e-07 valid acc 14/16
Epoch 39 loss 0.0005771816583112979 valid acc 14/16
Epoch 39 loss 0.0004612526985670139 valid acc 13/16
Epoch 39 loss 0.001195531177840784 valid acc 14/16
Epoch 39 loss 6.62989661012763e-05 valid acc 13/16
Epoch 39 loss 0.0003456600829087526 valid acc 15/16
Epoch 39 loss 0.00026149578011394045 valid acc 12/16
Epoch 39 loss 0.0003881644074303839 valid acc 12/16
Epoch 39 loss 0.0003455179386438722 valid acc 13/16
Epoch 39 loss 9.427492582879213e-05 valid acc 15/16
Epoch 39 loss 0.0005397838724867448 valid acc 12/16
Epoch 39 loss 0.00047931676540469734 valid acc 11/16
Epoch 39 loss 0.0008849496280228183 valid acc 15/16
Epoch 39 loss 9.31466268967531e-05 valid acc 14/16
Epoch 39 loss 0.0009045124587287837 valid acc 13/16
Epoch 39 loss 9.162244569402002e-05 valid acc 14/16
Epoch 39 loss 0.00035837924520411345 valid acc 13/16
Epoch 39 loss 0.00035803476685180484 valid acc 13/16
Epoch 39 loss 3.864265240742498e-05 valid acc 14/16
Epoch 39 loss 0.0002481350018933853 valid acc 13/16
Epoch 39 loss 0.0002066112024199248 valid acc 13/16
Epoch 39 loss 0.0003230566937202331 valid acc 12/16
Epoch 39 loss 0.00018763160863656555 valid acc 13/16
Epoch 39 loss 1.3110384197519439e-05 valid acc 14/16
Epoch 39 loss 0.00025892523289712896 valid acc 15/16
Epoch 39 loss 0.0002722569003479453 valid acc 12/16
Epoch 39 loss 5.208535849215408e-05 valid acc 12/16
Epoch 39 loss 0.0003492444587685171 valid acc 14/16
Epoch 39 loss 4.95896603154788e-05 valid acc 13/16
Epoch 39 loss 0.00014043503746503217 valid acc 13/16
Epoch 39 loss 0.00034324917749832334 valid acc 15/16
Epoch 39 loss 0.0006444901175804798 valid acc 15/16
Epoch 39 loss 0.0001902517183168766 valid acc 15/16
Epoch 39 loss 0.00010911007870557693 valid acc 14/16
Epoch 39 loss 0.0009896964558672135 valid acc 15/16
Epoch 39 loss 8.971380590679514e-05 valid acc 14/16
Epoch 39 loss 0.00024049222135004417 valid acc 14/16
Epoch 39 loss 0.0003627972663478135 valid acc 14/16
Epoch 39 loss 0.00028894354170148174 valid acc 14/16
Epoch 39 loss 0.0002284661003530981 valid acc 14/16
Epoch 39 loss 0.00021704087905709553 valid acc 14/16
Epoch 39 loss 0.0005157749948585132 valid acc 12/16
Epoch 39 loss 0.00031988712828763267 valid acc 13/16
Epoch 39 loss 0.00022660700555962278 valid acc 14/16
Epoch 39 loss 0.0007903093000559956 valid acc 14/16
Epoch 39 loss 0.000173996931472306 valid acc 14/16
Epoch 39 loss 0.00019319348554495014 valid acc 13/16
Epoch 39 loss 0.00044977167886483193 valid acc 12/16
Epoch 39 loss 0.00033510978431176386 valid acc 11/16
Epoch 39 loss 2.627654140668283e-06 valid acc 14/16
Epoch 39 loss 5.089359370180312e-05 valid acc 13/16
Epoch 39 loss 4.219952508929079e-05 valid acc 14/16
Epoch 39 loss 0.0003710259861532884 valid acc 15/16
Epoch 39 loss 1.1234806191838718e-05 valid acc 15/16
Epoch 39 loss 2.7199301943553807e-05 valid acc 15/16
Epoch 39 loss 5.6735846250225465e-05 valid acc 14/16
Epoch 39 loss 0.0006112052923664898 valid acc 14/16
Epoch 39 loss 0.00020286479966603023 valid acc 15/16
Epoch 39 loss 0.0004735810507914011 valid acc 14/16
Epoch 39 loss 3.5745411351474995e-05 valid acc 14/16
Epoch 39 loss 0.0002242753271462068 valid acc 13/16
Epoch 39 loss 0.00024534533335041363 valid acc 14/16
Epoch 39 loss 0.0002453042417545503 valid acc 14/16
Epoch 40 loss -7.322012298020159e-07 valid acc 14/16
Epoch 40 loss 0.0005268005377863023 valid acc 13/16
Epoch 40 loss 0.0004283474085371223 valid acc 14/16
Epoch 40 loss 0.0010861719550728328 valid acc 13/16
Epoch 40 loss 6.151188759138468e-05 valid acc 13/16
Epoch 40 loss 0.00032938062704054394 valid acc 14/16
Epoch 40 loss 0.00024605411446743466 valid acc 13/16
Epoch 40 loss 0.0003571592994504323 valid acc 14/16
Epoch 40 loss 0.0003109550425974705 valid acc 14/16
Epoch 40 loss 8.717544740649437e-05 valid acc 14/16
Epoch 40 loss 0.000515697094051385 valid acc 15/16
Epoch 40 loss 0.0004441407692616428 valid acc 15/16
Epoch 40 loss 0.0008232422596273299 valid acc 14/16
Epoch 40 loss 8.632138807204778e-05 valid acc 16/16
Epoch 40 loss 0.0008360262012570122 valid acc 13/16
Epoch 40 loss 8.819425138844533e-05 valid acc 14/16
Epoch 40 loss 0.0003338459495956246 valid acc 14/16
Epoch 40 loss 0.0003305266020402777 valid acc 13/16
Epoch 40 loss 3.618939594424187e-05 valid acc 14/16
Epoch 40 loss 0.00022690430623651184 valid acc 15/16
Epoch 40 loss 0.00019985917582043507 valid acc 14/16
Epoch 40 loss 0.0003002946770037891 valid acc 14/16
Epoch 40 loss 0.00017676992975089838 valid acc 12/16
Epoch 40 loss 1.2749273069309538e-05 valid acc 13/16
Epoch 40 loss 0.0002346616780507725 valid acc 14/16
Epoch 40 loss 0.00025682846443396125 valid acc 13/16
Epoch 40 loss 4.782332008569839e-05 valid acc 14/16
Epoch 40 loss 0.0003266760147835034 valid acc 14/16
Epoch 40 loss 4.57814227686682e-05 valid acc 13/16
Epoch 40 loss 0.0001324527649875551 valid acc 15/16
Epoch 40 loss 0.00032004390685534207 valid acc 13/16
Epoch 40 loss 0.0005940451549711478 valid acc 13/16
Epoch 40 loss 0.0001764341837437127 valid acc 11/16
Epoch 40 loss 9.910108099863628e-05 valid acc 13/16
Epoch 40 loss 0.0009205832183611599 valid acc 14/16
Epoch 40 loss 8.197481657288677e-05 valid acc 13/16
Epoch 40 loss 0.0002203883585053976 valid acc 13/16
Epoch 40 loss 0.0003371884445441092 valid acc 12/16
Epoch 40 loss 0.0002695812473437262 valid acc 14/16
Epoch 40 loss 0.00021521756647363582 valid acc 12/16
Epoch 40 loss 0.0002056680271340899 valid acc 12/16
Epoch 40 loss 0.0004722608784759901 valid acc 11/16
Epoch 40 loss 0.0002956145670753493 valid acc 14/16
Epoch 40 loss 0.0002111773097788978 valid acc 13/16
Epoch 40 loss 0.0007154000751795595 valid acc 15/16
Epoch 40 loss 0.00016194710992783622 valid acc 13/16
Epoch 40 loss 0.00017674892857201863 valid acc 15/16
Epoch 40 loss 0.0004195845053619208 valid acc 13/16
Epoch 40 loss 0.000312021552744173 valid acc 12/16
Epoch 40 loss 2.153184800350272e-06 valid acc 16/16
Epoch 40 loss 4.818125131671172e-05 valid acc 12/16
Epoch 40 loss 3.880860349985839e-05 valid acc 13/16
Epoch 40 loss 0.00034684911505833876 valid acc 14/16
Epoch 40 loss 9.855726730636846e-06 valid acc 14/16
Epoch 40 loss 2.485668251391677e-05 valid acc 14/16
Epoch 40 loss 5.4065530004775383e-05 valid acc 15/16
Epoch 40 loss 0.0005751167872559223 valid acc 14/16
Epoch 40 loss 0.00018792589850274985 valid acc 14/16
Epoch 40 loss 0.00044533973683392634 valid acc 14/16
Epoch 40 loss 3.3984865542692964e-05 valid acc 13/16
Epoch 40 loss 0.00020987523810788065 valid acc 14/16
Epoch 40 loss 0.00022815029552343197 valid acc 14/16
Epoch 40 loss 0.00022868804100365932 valid acc 11/16
Epoch 41 loss -7.553022034110203e-07 valid acc 12/16
Epoch 41 loss 0.0004837842165130145 valid acc 12/16
Epoch 41 loss 0.0003992681497042168 valid acc 13/16
Epoch 41 loss 0.0009958963529578177 valid acc 13/16
Epoch 41 loss 5.734958696000247e-05 valid acc 14/16
Epoch 41 loss 0.00031467523129239425 valid acc 14/16
Epoch 41 loss 0.00023252232908385422 valid acc 14/16
Epoch 41 loss 0.00033065746071179097 valid acc 14/16
Epoch 41 loss 0.00028308451156878415 valid acc 15/16
Epoch 41 loss 8.017089547772183e-05 valid acc 14/16
Epoch 41 loss 0.0004938307333259116 valid acc 13/16
Epoch 41 loss 0.0004134635941454132 valid acc 14/16
Epoch 41 loss 0.000770303936971663 valid acc 14/16
Epoch 41 loss 8.036534077130888e-05 valid acc 13/16
Epoch 41 loss 0.0007745631045491311 valid acc 13/16
Epoch 41 loss 8.531067403363724e-05 valid acc 12/16
Epoch 41 loss 0.0003131417113177076 valid acc 14/16
Epoch 41 loss 0.0003069448059553448 valid acc 15/16
Epoch 41 loss 3.4307759247318935e-05 valid acc 14/16
Epoch 41 loss 0.00020823802700105438 valid acc 13/16
Epoch 41 loss 0.00019331998306412182 valid acc 12/16
Epoch 41 loss 0.00027796758017447677 valid acc 13/16
Epoch 41 loss 0.0001666054401082969 valid acc 13/16
Epoch 41 loss 1.2436929880130113e-05 valid acc 14/16
Epoch 41 loss 0.00021400180236480457 valid acc 13/16
Epoch 41 loss 0.00024250915260595307 valid acc 15/16
Epoch 41 loss 4.399293349229759e-05 valid acc 15/16
Epoch 41 loss 0.0003029584355849061 valid acc 11/16
Epoch 41 loss 4.2782753340700536e-05 valid acc 15/16
Epoch 41 loss 0.00012576654842777062 valid acc 13/16
Epoch 41 loss 0.000297951059688576 valid acc 14/16
Epoch 41 loss 0.0005500096544801339 valid acc 13/16
Epoch 41 loss 0.00016465016818779054 valid acc 13/16
Epoch 41 loss 9.060935042827297e-05 valid acc 14/16
Epoch 41 loss 0.0008604731448007476 valid acc 15/16
Epoch 41 loss 7.575534132012374e-05 valid acc 11/16
Epoch 41 loss 0.00020310457513386508 valid acc 13/16
Epoch 41 loss 0.0003137296319426057 valid acc 13/16
Epoch 41 loss 0.0002519711857275398 valid acc 15/16
Epoch 41 loss 0.00020496596500905383 valid acc 15/16
Epoch 41 loss 0.00019239442329125277 valid acc 14/16
Epoch 41 loss 0.00043552844072690855 valid acc 13/16
Epoch 41 loss 0.00027592247690900654 valid acc 15/16
Epoch 41 loss 0.00019811751612859281 valid acc 15/16
Epoch 41 loss 0.0006515093680413001 valid acc 13/16
Epoch 41 loss 0.00014942278455122894 valid acc 13/16
Epoch 41 loss 0.00016274421487233503 valid acc 13/16
Epoch 41 loss 0.00039178292682196 valid acc 14/16
Epoch 41 loss 0.0002918650002729717 valid acc 12/16
Epoch 41 loss 1.7242773611748514e-06 valid acc 11/16
Epoch 41 loss 4.5733387014787856e-05 valid acc 14/16
Epoch 41 loss 3.611033185839087e-05 valid acc 13/16
Epoch 41 loss 0.0003249531595721818 valid acc 12/16
Epoch 41 loss 8.699023809546354e-06 valid acc 15/16
Epoch 41 loss 2.2721637246173786e-05 valid acc 14/16
Epoch 41 loss 5.1225011791099725e-05 valid acc 14/16
Epoch 41 loss 0.0005434262927535781 valid acc 15/16
Epoch 41 loss 0.00017553618360028993 valid acc 13/16
Epoch 41 loss 0.0004202317819119093 valid acc 13/16
Epoch 41 loss 3.2409855844013085e-05 valid acc 12/16
Epoch 41 loss 0.00019764541353648724 valid acc 13/16
Epoch 41 loss 0.00021310803529305105 valid acc 14/16
Epoch 41 loss 0.00021441149805584802 valid acc 11/16
Epoch 42 loss -7.756305907414631e-07 valid acc 14/16
Epoch 42 loss 0.0004472609539042516 valid acc 13/16
Epoch 42 loss 0.0003740280850399097 valid acc 13/16
Epoch 42 loss 0.000920351586137798 valid acc 12/16
Epoch 42 loss 5.3582514213862676e-05 valid acc 11/16
Epoch 42 loss 0.0003019743497064735 valid acc 16/16
Epoch 42 loss 0.0002206070381759793 valid acc 12/16
Epoch 42 loss 0.00030873291548964393 valid acc 14/16
Epoch 42 loss 0.00025999958070872244 valid acc 11/16
Epoch 42 loss 7.3141053627164e-05 valid acc 15/16
Epoch 42 loss 0.0004744392147201635 valid acc 13/16
Epoch 42 loss 0.00038629713817583033 valid acc 12/16
Epoch 42 loss 0.0007236189485054457 valid acc 14/16
Epoch 42 loss 7.513694708502737e-05 valid acc 14/16
Epoch 42 loss 0.0007270929212372912 valid acc 14/16
Epoch 42 loss 8.261323344259334e-05 valid acc 14/16
Epoch 42 loss 0.0002945605264342233 valid acc 13/16
Epoch 42 loss 0.00028776482278239504 valid acc 14/16
Epoch 42 loss 3.231697392576463e-05 valid acc 15/16
Epoch 42 loss 0.00019282519802213242 valid acc 15/16
Epoch 42 loss 0.00018696727636379547 valid acc 14/16
Epoch 42 loss 0.0002608904191002558 valid acc 14/16
Epoch 42 loss 0.00015733989472148732 valid acc 14/16
Epoch 42 loss 1.2123975391398512e-05 valid acc 12/16
Epoch 42 loss 0.00019675949874961796 valid acc 13/16
Epoch 42 loss 0.0002313637810754145 valid acc 12/16
Epoch 42 loss 4.061293511450536e-05 valid acc 14/16
Epoch 42 loss 0.0002848059303451368 valid acc 14/16
Epoch 42 loss 3.993754459748114e-05 valid acc 13/16
Epoch 42 loss 0.00011951803979985183 valid acc 15/16
Epoch 42 loss 0.00028000307770452133 valid acc 15/16
Epoch 42 loss 0.0005160784960816067 valid acc 16/16
Epoch 42 loss 0.00015380700640784076 valid acc 15/16
Epoch 42 loss 8.404743484213577e-05 valid acc 13/16
Epoch 42 loss 0.0008045980081951547 valid acc 13/16
Epoch 42 loss 7.011336331862297e-05 valid acc 13/16
Epoch 42 loss 0.00018856357559953073 valid acc 13/16
Epoch 42 loss 0.0002929191430889425 valid acc 12/16
Epoch 42 loss 0.00023586844695965668 valid acc 13/16
Epoch 42 loss 0.00019359834642443199 valid acc 13/16
Epoch 42 loss 0.00018263898339406957 valid acc 13/16
Epoch 42 loss 0.00040474458758055974 valid acc 12/16
Epoch 42 loss 0.0002589260233529454 valid acc 13/16
Epoch 42 loss 0.00018657148538225217 valid acc 10/16
Epoch 42 loss 0.0006008423619195571 valid acc 13/16
Epoch 42 loss 0.00014105113463466236 valid acc 14/16
Epoch 42 loss 0.00015013480606734515 valid acc 14/16
Epoch 42 loss 0.00036601714120866163 valid acc 14/16
Epoch 42 loss 0.0002724191867353559 valid acc 14/16
Epoch 42 loss 1.3841803565854424e-06 valid acc 14/16
Epoch 42 loss 4.3535420294545595e-05 valid acc 13/16
Epoch 42 loss 3.339933706220756e-05 valid acc 14/16
Epoch 42 loss 0.0003051287877395702 valid acc 14/16
Epoch 42 loss 7.681788620831088e-06 valid acc 12/16
Epoch 42 loss 2.1030225282893303e-05 valid acc 14/16
Epoch 42 loss 4.872912453471142e-05 valid acc 15/16
Epoch 42 loss 0.00051647901822499 valid acc 11/16
Epoch 42 loss 0.00016487142674055552 valid acc 13/16
Epoch 42 loss 0.0003996123921337963 valid acc 12/16
Epoch 42 loss 3.098672557864153e-05 valid acc 15/16
Epoch 42 loss 0.00018753740988007532 valid acc 15/16
Epoch 42 loss 0.00019983218358662525 valid acc 13/16
Epoch 42 loss 0.00020223323124526077 valid acc 13/16
Epoch 43 loss -7.938779686547151e-07 valid acc 14/16
Epoch 43 loss 0.0004136950646636654 valid acc 14/16
Epoch 43 loss 0.0003489619091763881 valid acc 11/16
Epoch 43 loss 0.000854462207629376 valid acc 14/16
Epoch 43 loss 4.961065735618501e-05 valid acc 15/16
Epoch 43 loss 0.0002886776288193292 valid acc 13/16
Epoch 43 loss 0.00021004428354302334 valid acc 14/16
Epoch 43 loss 0.00029061225822744625 valid acc 14/16
Epoch 43 loss 0.00023893308795775575 valid acc 13/16
Epoch 43 loss 6.800658450633679e-05 valid acc 15/16
Epoch 43 loss 0.00045570013111668984 valid acc 13/16
Epoch 43 loss 0.0003629290501627606 valid acc 13/16
Epoch 43 loss 0.0006808141195086788 valid acc 12/16
Epoch 43 loss 7.043624431738467e-05 valid acc 14/16
Epoch 43 loss 0.0006799505535653789 valid acc 13/16
Epoch 43 loss 8.033424783650258e-05 valid acc 12/16
Epoch 43 loss 0.0002778620183265003 valid acc 14/16
Epoch 43 loss 0.0002700779766248133 valid acc 15/16
Epoch 43 loss 3.06226879450976e-05 valid acc 15/16
Epoch 43 loss 0.00017913425091973712 valid acc 14/16
Epoch 43 loss 0.00018204468031178517 valid acc 14/16
Epoch 43 loss 0.00024117796394437834 valid acc 13/16
Epoch 43 loss 0.00014982534933864744 valid acc 13/16
Epoch 43 loss 1.195993525661263e-05 valid acc 12/16
Epoch 43 loss 0.00018019789269454968 valid acc 13/16
Epoch 43 loss 0.00022187981528788323 valid acc 14/16
Epoch 43 loss 3.777430535990656e-05 valid acc 13/16
Epoch 43 loss 0.0002651453799857091 valid acc 14/16
Epoch 43 loss 3.7577517485920234e-05 valid acc 12/16
Epoch 43 loss 0.00011395700427665454 valid acc 11/16
Epoch 43 loss 0.00026375340490615606 valid acc 14/16
Epoch 43 loss 0.00048491449395575214 valid acc 14/16
Epoch 43 loss 0.0001446014510986925 valid acc 13/16
Epoch 43 loss 7.846799836809839e-05 valid acc 13/16
Epoch 43 loss 0.0007601370981759877 valid acc 14/16
Epoch 43 loss 6.522856869281196e-05 valid acc 13/16
Epoch 43 loss 0.00017674289991880944 valid acc 12/16
Epoch 43 loss 0.00027203689525145643 valid acc 14/16
Epoch 43 loss 0.0002235293676640644 valid acc 13/16
Epoch 43 loss 0.00018491865108442637 valid acc 14/16
Epoch 43 loss 0.00017447611964831425 valid acc 13/16
Epoch 43 loss 0.00037729853322411794 valid acc 15/16
Epoch 43 loss 0.00024543395997370554 valid acc 13/16
Epoch 43 loss 0.00017605495215783763 valid acc 14/16
Epoch 43 loss 0.0005535339212368236 valid acc 14/16
Epoch 43 loss 0.0001322459225739508 valid acc 13/16
Epoch 43 loss 0.00013944055926622256 valid acc 12/16
Epoch 43 loss 0.0003461240851871612 valid acc 15/16
Epoch 43 loss 0.0002578018840864352 valid acc 13/16
Epoch 43 loss 1.046192668236576e-06 valid acc 14/16
Epoch 43 loss 4.1352824708490647e-05 valid acc 12/16
Epoch 43 loss 3.126404341043279e-05 valid acc 13/16
Epoch 43 loss 0.00028615238063171643 valid acc 14/16
Epoch 43 loss 6.7800086593860866e-06 valid acc 13/16
Epoch 43 loss 1.9491409796762608e-05 valid acc 13/16
Epoch 43 loss 4.629166582579978e-05 valid acc 14/16
Epoch 43 loss 0.0004917211173116748 valid acc 14/16
Epoch 43 loss 0.00015451217266557372 valid acc 14/16
Epoch 43 loss 0.0003780046544374243 valid acc 12/16
Epoch 43 loss 2.944459728310433e-05 valid acc 14/16
Epoch 43 loss 0.00017807004497461085 valid acc 15/16
Epoch 43 loss 0.00018800834822142796 valid acc 13/16
Epoch 43 loss 0.00019118811576051032 valid acc 14/16
Epoch 44 loss -8.089768010284701e-07 valid acc 12/16
Epoch 44 loss 0.00038681847573043257 valid acc 14/16
Epoch 44 loss 0.00032861998937829754 valid acc 13/16
Epoch 44 loss 0.0008023118433894017 valid acc 12/16
Epoch 44 loss 4.618764888562851e-05 valid acc 14/16
Epoch 44 loss 0.0002771186875497346 valid acc 13/16
Epoch 44 loss 0.0002004793795062566 valid acc 14/16
Epoch 44 loss 0.0002734655256151868 valid acc 13/16
Epoch 44 loss 0.00022109976062199233 valid acc 14/16
Epoch 44 loss 6.379522026904708e-05 valid acc 14/16
Epoch 44 loss 0.00043811075410553146 valid acc 14/16
Epoch 44 loss 0.0003404006935727776 valid acc 10/16
Epoch 44 loss 0.0006452997469791939 valid acc 12/16
Epoch 44 loss 6.64864690279048e-05 valid acc 13/16
Epoch 44 loss 0.000642476005032869 valid acc 12/16
Epoch 44 loss 7.801002559817657e-05 valid acc 13/16
Epoch 44 loss 0.0002625081905195339 valid acc 13/16
Epoch 44 loss 0.0002540775982362703 valid acc 13/16
Epoch 44 loss 2.916020369344238e-05 valid acc 12/16
Epoch 44 loss 0.0001675688564027958 valid acc 15/16
Epoch 44 loss 0.00017748370731091135 valid acc 13/16
Epoch 44 loss 0.0002288566939072456 valid acc 14/16
Epoch 44 loss 0.00014113734802873268 valid acc 14/16
Epoch 44 loss 1.1684788022877012e-05 valid acc 14/16
